objectid,title,artist_display_name,artist_nationality,primary_image,primary_image_small,additional_images,objectname,medium,culture,city,country,object_date,object_end_date,department,gallery_number,accession_year,object_url,tags,object_wikidata_url
37614,Vajrabhairava mandala,"","",https://images.metmuseum.org/CRDImages/as/original/DT841.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT841.jpg,"{https://images.metmuseum.org/CRDImages/as/original/AR715.jpg,https://images.metmuseum.org/CRDImages/as/original/DT6855.jpg,https://images.metmuseum.org/CRDImages/as/original/DT6856.jpg,https://images.metmuseum.org/CRDImages/as/original/RT832.jpg,https://images.metmuseum.org/CRDImages/as/original/AR714.jpg}",Tangka,Silk tapestry (kesi),China,"","",ca. 1330–32,1332,Asian Art,"",1992,https://www.metmuseum.org/art/collection/search/37614,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Deities"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300343850"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q178885""},{""term"":""Buddhism"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300073738"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q748""}]",https://www.wikidata.org/wiki/Q83562042
696866,Crown Milano Covered Ewer,Mount Washington Glass Company,"",https://images.metmuseum.org/CRDImages/ad/original/DP704335.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP704335.jpg,{https://images.metmuseum.org/CRDImages/ad/original/DP704336.jpg},Ewer,"Glass, blown, painted, jeweled, and gilded",American,New Bedford,United States,ca. 1892–93,1897,The American Wing,706,2015,https://www.metmuseum.org/art/collection/search/696866,"[{""term"":""Infants"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300189561"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q998""},{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""}]",https://www.wikidata.org/wiki/Q104413076
435882,Still Life with Apples and a Pot of Primroses,Paul Cézanne,French,https://images.metmuseum.org/CRDImages/ep/original/DT47.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT47.jpg,{},Painting,Oil on canvas,"","","",ca. 1890,1895,European Paintings,826,1951,https://www.metmuseum.org/art/collection/search/435882,"[{""term"":""Apples"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266417"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q89""},{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""},{""term"":""Still Life"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015638"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q170571""}]",https://www.wikidata.org/wiki/Q19904841
435817,The Crucifixion with the Virgin and Saint John,Hendrick ter Brugghen,Dutch,https://images.metmuseum.org/CRDImages/ep/original/DP146490.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP146490.jpg,{},Painting,Oil on canvas,"","","",ca. 1624–25,1625,European Paintings,626,1956,https://www.metmuseum.org/art/collection/search/435817,"[{""term"":""Christ"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000087"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q642420""},{""term"":""Virgin Mary"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000032"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q345""},{""term"":""Skulls"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300191856"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q13147""},{""term"":""Saint John the Evangelist"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901001171"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q328804""},{""term"":""Crucifixion"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300404300"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3235597""}]",https://www.wikidata.org/wiki/Q7728258
437056,"Tommaso di Folco Portinari (1428–1501); Maria Portinari (Maria Maddalena Baroncelli, born 1456)",Hans Memling,Netherlandish,https://images.metmuseum.org/CRDImages/ep/original/DT28_DT29.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT28_DT29.jpg,"{https://images.metmuseum.org/CRDImages/ep/original/DP-14286-018.jpg,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-005.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_27-NewRecon.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Suppl_2.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_IRR_FINAL.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_IRR_FINAL.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Xray.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Xrays.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Suppl_7.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Suppl_9.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Suppl_10.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Suppl_11.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_627_Suppl_12.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Suppl_13.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Suppl_14.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Suppl_15.jpg,https://images.metmuseum.org/CRDImages/ep/original/LC-14_40_626_Suppl_16.jpg}",Painting,Oil on wood,"","","",ca. 1470,1475,European Paintings,602,1914,https://www.metmuseum.org/art/collection/search/437056,"[{""term"":""Couples"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379217"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q219160""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""}]",https://www.wikidata.org/wiki/Q22443796
11985,Osage Warrior,Charles Balthazar Julien Févret de Saint-Mémin,French,https://images.metmuseum.org/CRDImages/ad/original/DT5185.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT5185.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/ap54.82.jpg,https://images.metmuseum.org/CRDImages/ad/original/APs2494.jpg,https://images.metmuseum.org/CRDImages/ad/original/157537.jpg,https://images.metmuseum.org/CRDImages/ad/original/268827.jpg}",Watercolor,Watercolor and graphite on off-white wove paper,American,"",France,1805–7,1807,The American Wing,"",1954,https://www.metmuseum.org/art/collection/search/11985,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Profiles"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300123319"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q4382010""},{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""}]",https://www.wikidata.org/wiki/Q83559829
820215,Eight-Day Tall Case Clock with Musical Movement,Daniel Burnap,"",https://images.metmuseum.org/CRDImages/ad/original/LC-2019_94-01.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-2019_94-01.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/LC-2019_94-02.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-19575-001.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-19575-002.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-19575-003.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-19575-004.jpg}",Clock,"Cherry, pine, brass, glass",American,East Windsor,United States,1790–95,1795,The American Wing,717,2019,https://www.metmuseum.org/art/collection/search/820215,null,https://www.wikidata.org/wiki/Q104413244
813594,Pes-Ke-Le-Cha-Co,Henry Inman,"",https://images.metmuseum.org/CRDImages/ad/original/DP-18966-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18966-001.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/AW_LP_2018_501_2.jpg,https://images.metmuseum.org/CRDImages/ad/original/AW_LP_2018_501_2_framed.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-18966-002.jpg}",Painting,Oil on canvas,American,"","",1832–33,1833,The American Wing,756,2018,https://www.metmuseum.org/art/collection/search/813594,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""}]",https://www.wikidata.org/wiki/Q78610486
452160,"""Isfandiyar's Third Course: He Slays a Dragon"", Folio 434v from the Shahnama (Book of Kings) of Shah Tahmasp",Abu'l Qasim Firdausi,"",https://images.metmuseum.org/CRDImages/is/original/DP107166.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP107166.jpg,"{https://images.metmuseum.org/CRDImages/is/original/sf1970-301-51b.jpg,https://images.metmuseum.org/CRDImages/is/original/DP260232.jpg,https://images.metmuseum.org/CRDImages/is/original/ISL136.jpg}",Folio from an illustrated manuscript,"Opaque watercolor, ink, silver, and gold on paper","",Tabriz,Iran,ca. 1530,1555,Islamic Art,"",1970,https://www.metmuseum.org/art/collection/search/452160,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Dragons"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300375726"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q7559""},{""term"":""Horses"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250148"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q726""},{""term"":""Carriages"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300185335"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q235356""}]",https://www.wikidata.org/wiki/Q29385202
20888,Preparing for Christmas (Plucking Turkeys),Francis William Edmonds,"",https://images.metmuseum.org/CRDImages/ad/original/DP-14639-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-14639-001.jpg,{https://images.metmuseum.org/CRDImages/ad/original/DP-14639-002.jpg},Painting,Oil on canvas,American,"","",1851,1851,The American Wing,758,2016,https://www.metmuseum.org/art/collection/search/20888,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Turkeys"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266497"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q848706""},{""term"":""Genre Scene"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300139140"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q214127""}]",https://www.wikidata.org/wiki/Q79012855
435853,The Coronation of the Virgin,Annibale Carracci,Italian,https://images.metmuseum.org/CRDImages/ep/original/DT11343.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT11343.jpg,{},Painting,Oil on canvas,"","","",after 1595,1609,European Paintings,601,1971,https://www.metmuseum.org/art/collection/search/435853,"[{""term"":""Virgin Mary"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000032"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q345""},{""term"":""Musical Instruments"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300041620"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q34379""},{""term"":""Doves"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250045"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2984138""},{""term"":""Gods"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300343851"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q178885""}]",https://www.wikidata.org/wiki/Q19911518
437283,A Hunting Scene,Piero di Cosimo (Piero di Lorenzo di Piero d'Antonio),Italian,https://images.metmuseum.org/CRDImages/ep/original/DP-19296-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19296-001.jpg,{},Painting,Tempera and oil transferred to Masonite,"","","",ca. 1494–1500,1500,European Paintings,625,1875,https://www.metmuseum.org/art/collection/search/437283,"[{""term"":""Bears"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266516"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q30090244""},{""term"":""Centaurs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379740"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q83203""},{""term"":""Deer"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250308"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q685795""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Hunting"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300239666"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q36963""},{""term"":""Satyrs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379732"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q163709""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""},{""term"":""Forests"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300387598"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q4421""},{""term"":""Lions"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300310388"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q140""}]",https://www.wikidata.org/wiki/Q3649298
14931,A Rose,Thomas Anshutz,American,https://images.metmuseum.org/CRDImages/ad/original/DT104.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT104.jpg,{},Painting,Oil on canvas,American,"","",1907,1907,The American Wing,768,1993,https://www.metmuseum.org/art/collection/search/14931,"[{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""}]",https://www.wikidata.org/wiki/Q20169485
764095,"Christ Carrying the Cross, called ""The Lord of the Fall""",Unknown,"",https://images.metmuseum.org/CRDImages/ad/original/DP-18755-007.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18755-007.jpg,{},Painting,Oil and gold on canvas,Peru (Cuzco),"","",ca. 1770–75,1775,The American Wing,757,2018,https://www.metmuseum.org/art/collection/search/764095,"[{""term"":""Angels"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379004"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q235113""},{""term"":""Christ"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000087"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q642420""}]",https://www.wikidata.org/wiki/Q104413133
10811,The Artist's Wife and His Setter Dog,Thomas Eakins,American,https://images.metmuseum.org/CRDImages/ad/original/DT2037.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT2037.jpg,{},Painting,Oil on canvas,American,"","",ca. 1884–89,1889,The American Wing,764,1923,https://www.metmuseum.org/art/collection/search/10811,"[{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""}]",https://www.wikidata.org/wiki/Q20171060
547802,The Temple of Dendur,"","",https://images.metmuseum.org/CRDImages/eg/original/DP240337.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP240337.jpg,"{https://images.metmuseum.org/CRDImages/eg/original/LC-Dendur_Brothers_EGDP025509.jpg,https://images.metmuseum.org/CRDImages/eg/original/LC-68_154_EGDP025609.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT563.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP244278.jpg,https://images.metmuseum.org/CRDImages/eg/original/2010.18_68.154_view_1.jpg,https://images.metmuseum.org/CRDImages/eg/original/68.154_EGDP020163.jpg,https://images.metmuseum.org/CRDImages/eg/original/68.154_EGDP016821.jpg,https://images.metmuseum.org/CRDImages/eg/original/Dendur_Coloring_EGDP023050.jpg,https://images.metmuseum.org/CRDImages/eg/original/68.154_EGDP020164.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP258099.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT218202.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP246641.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP246640.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP246637.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP246639.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT12092.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT12090.jpg,https://images.metmuseum.org/CRDImages/eg/original/DT12091.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP165670.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP240343.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP235618.jpg}","Temple, Dendur",Aeolian sandstone,"","",Egypt,completed by 10 B.C.,-10,Egyptian Art,131,1968,https://www.metmuseum.org/art/collection/search/547802,"[{""term"":""Architecture"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300263552"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q12271""},{""term"":""Temples"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300007595"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q44539""},{""term"":""Hieroglyphs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300028721"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q193762""}]",https://www.wikidata.org/wiki/Q1186970
503678,Square Piano,Robert Nunns,"",https://images.metmuseum.org/CRDImages/mi/original/DP302653.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DP302653.jpg,"{https://images.metmuseum.org/CRDImages/mi/original/mi06.1312.AV1.jpg,https://images.metmuseum.org/CRDImages/mi/original/mi06.1312.R.jpg,""https://images.metmuseum.org/CRDImages/mi/original/mi06.1312. AV2.jpg"",https://images.metmuseum.org/CRDImages/mi/original/DT1114.jpg,https://images.metmuseum.org/CRDImages/mi/original/DT690.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP333274.jpg}",Square Piano,"Rosewood, mother-of-pearl, tortoiseshell, abalone, felt, metal, paint, gilding",American,New York,United States,1853,1853,Musical Instruments,736,1906,https://www.metmuseum.org/art/collection/search/503678,null,https://www.wikidata.org/wiki/Q29385666
311950,"Mask (Buk, Krar, or Kara)","","",https://images.metmuseum.org/CRDImages/ao/original/DP148295.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP148295.jpg,"{https://images.metmuseum.org/CRDImages/ao/original/1978.412.1510.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP294933.jpg}",Mask,"Turtle shell, wood, cassowary feathers, fiber, resin, shell, paint",Torres Strait Islander,"",Australia,mid to late 19th century,1900,"Arts of Africa, Oceania, and the Americas","",1978,https://www.metmuseum.org/art/collection/search/311950,"[{""term"":""Birds"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266506"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5113""},{""term"":""Faces"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300251798"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q37017""},{""term"":""Ritual Objects"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300312158"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2820111""}]",https://www.wikidata.org/wiki/Q78916871
